Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Oregon,US,2020-04-29 02:32:29,5,0,0,45.51872811,-121.6552036
Virginia,US,2020-04-29 02:32:29,24,0,0,37.29186313,-77.29754684
Kentucky,US,2020-04-29 02:32:29,191,21,0,37.30939025,-87.54670406
Texas,US,2020-04-29 02:32:29,4,0,0,33.14875072,-95.56351139
South Carolina,US,2020-04-29 02:32:29,211,15,0,33.9212828,-78.99555293
Arkansas,US,2020-04-29 02:32:29,15,0,0,34.31709259,-92.95396325
Wyoming,US,2020-04-29 02:32:29,3,0,0,43.71930657,-108.4423174
Michigan,US,2020-04-29 02:32:29,2,0,0,46.89988536,-88.68495385
Alabama,US,2020-04-29 02:32:29,84,3,0,31.15197924,-85.29939599
Georgia,US,2020-04-29 02:32:29,219,13,0,32.45802497,-83.66879087
Minnesota,US,2020-04-29 02:32:29,1,0,0,43.67129565,-91.49143057
Tennessee,US,2020-04-29 02:32:29,4,0,0,36.28872054,-87.71878828
Texas,US,2020-04-29 02:32:29,5,0,0,31.31925973,-95.42226208
Arkansas,US,2020-04-29 02:32:29,13,0,0,34.09007427,-93.9934871
Indiana,US,2020-04-29 02:32:29,158,5,0,40.48527731,-86.11351892
Iowa,US,2020-04-29 02:32:29,7,0,0,43.35671042,-92.31702714
Maryland,US,2020-04-29 02:32:29,802,18,0,39.25305293,-76.93126208
Missouri,US,2020-04-29 02:32:29,2,0,0,39.1435761,-92.69756691
Nebraska,US,2020-04-29 02:32:29,10,0,0,41.2200529,-98.5166499
Texas,US,2020-04-29 02:32:29,4,1,0,32.30621324,-101.4356444
Missouri,US,2020-04-29 02:32:29,5,0,0,36.77383887,-91.88683935
New Jersey,US,2020-04-29 02:32:29,14309,722,0,40.73766234,-74.07515667
Colorado,US,2020-04-29 02:32:29,2,0,0,37.68473101,-104.9612585
South Dakota,US,2020-04-29 02:32:29,7,0,0,44.39091534,-99.99661148
California,US,2020-04-29 02:32:29,53,0,0,40.69923009,-123.876044
Iowa,US,2020-04-29 02:32:29,4,0,0,42.7764426,-94.20722537
Nevada,US,2020-04-29 02:32:29,37,2,0,41.40692186,-118.1109427
Mississippi,US,2020-04-29 02:32:29,18,3,0,33.12825718,-90.52252707
Tennessee,US,2020-04-29 02:32:29,10,1,0,36.03958805,-87.77992872
Texas,US,2020-04-29 02:32:29,44,3,0,33.12351514,-96.08551032
New Jersey,US,2020-04-29 02:32:29,573,24,0,40.56335249,-74.91284156
Pennsylvania,US,2020-04-29 02:32:29,26,0,0,40.42162652,-77.97673273
Indiana,US,2020-04-29 02:32:29,9,2,0,40.82907273,-85.48822092
Michigan,US,2020-04-29 02:32:29,13,0,0,43.83353985,-83.04078453
Ohio,US,2020-04-29 02:32:29,30,1,0,41.14651175,-82.59867951
South Dakota,US,2020-04-29 02:32:29,3,0,0,43.33449012,-97.75536441
Texas,US,2020-04-29 02:32:29,13,0,0,35.84006574,-101.3546643
North Carolina,US,2020-04-29 02:32:29,1,0,0,35.42017674,-76.15180542
South Dakota,US,2020-04-29 02:32:29,1,0,0,44.54747703,-99.48572582
Louisiana,US,2020-04-29 02:32:29,247,18,0,29.86803617,-91.75871777
Louisiana,US,2020-04-29 02:32:29,443,27,0,30.25734305,-91.3499598
Idaho,US,2020-04-29 02:32:29,3,0,0,45.84721541,-115.4634436
California,US,2020-04-29 02:32:29,284,8,0,33.0393082,-115.3669042
Arkansas,US,2020-04-29 02:32:29,9,0,0,35.74242707,-91.57001641
Florida,US,2020-04-29 02:32:29,90,6,0,27.69308961,-80.60556721
Pennsylvania,US,2020-04-29 02:32:29,62,4,0,40.65241041,-79.08963285
Michigan,US,2020-04-29 02:32:29,426,10,0,42.59716886,-84.37472069
California,US,2020-04-29 02:32:29,19,1,0,36.51112084,-117.4111978
Michigan,US,2020-04-29 02:32:29,53,2,0,42.94502238,-85.07413319
Michigan,US,2020-04-29 02:32:29,48,4,0,44.35486835,-83.63484895
Iowa,US,2020-04-29 02:32:29,19,0,0,41.68630265,-92.0643373
Wisconsin,US,2020-04-29 02:32:29,7,0,0,43.00050278,-90.13469017
North Carolina,US,2020-04-29 02:32:29,104,6,0,35.80950511,-80.8743128
Missouri,US,2020-04-29 02:32:29,2,0,0,37.55487945,-90.7735296
Wisconsin,US,2020-04-29 02:32:29,2,1,0,46.26302338,-90.24295041
Illinois,US,2020-04-29 02:32:29,20,0,0,40.74717633,-87.82466784
Georgia,US,2020-04-29 02:32:29,15,1,0,31.60213036,-83.27501387
Michigan,US,2020-04-29 02:32:29,59,7,0,43.64060976,-84.84664923
Minnesota,US,2020-04-29 02:32:29,6,0,0,45.56181234,-93.29487636
Washington,US,2020-04-29 02:32:29,168,9,0,48.14713305,-122.5216407
Virginia,US,2020-04-29 02:32:29,96,2,0,36.90579348,-76.70842863
Minnesota,US,2020-04-29 02:32:29,2,0,0,47.51009045,-93.63092229
Mississippi,US,2020-04-29 02:32:29,51,2,0,34.27993475,-88.3606733
Arkansas,US,2020-04-29 02:32:29,5,0,0,36.09604046,-91.90847954
Texas,US,2020-04-29 02:32:29,4,0,0,33.23377248,-98.17283469
Alabama,US,2020-04-29 02:32:29,46,2,0,34.78144169,-85.99750489
Arkansas,US,2020-04-29 02:32:29,1,0,0,35.59802983,-91.21494602
Florida,US,2020-04-29 02:32:29,13,0,0,30.7954597,-85.21500423
Georgia,US,2020-04-29 02:32:29,78,1,0,34.13794553,-83.56814788
Illinois,US,2020-04-29 02:32:29,75,7,0,37.78595185,-89.38232563
Indiana,US,2020-04-29 02:32:29,125,1,0,38.9091582,-86.03851889
Iowa,US,2020-04-29 02:32:29,5,0,0,42.17178824,-90.57354837
Kansas,US,2020-04-29 02:32:29,2,0,0,39.41673394,-95.79356799
Kentucky,US,2020-04-29 02:32:29,59,6,0,37.41866422,-83.99825483
Louisiana,US,2020-04-29 02:32:29,30,1,0,32.30251776,-92.55692092
Michigan,US,2020-04-29 02:32:29,342,18,0,42.24807035,-84.42258681
Minnesota,US,2020-04-29 02:32:29,9,0,0,43.67423373,-95.15398258
Mississippi,US,2020-04-29 02:32:29,252,6,0,30.54020656,-88.64184064
Missouri,US,2020-04-29 02:32:29,309,12,0,39.01002188,-94.34724536
North Carolina,US,2020-04-29 02:32:29,10,0,0,35.28814273,-83.14093385
Ohio,US,2020-04-29 02:32:29,4,0,0,39.01914254,-82.6181856
Oklahoma,US,2020-04-29 02:32:29,15,0,0,34.58781741,-99.41138784
Oregon,US,2020-04-29 02:32:29,49,0,0,42.43201126,-122.7289309
Tennessee,US,2020-04-29 02:32:29,7,0,0,36.36380466,-85.67239905
Texas,US,2020-04-29 02:32:29,6,0,0,28.95472367,-96.57749563
West Virginia,US,2020-04-29 02:32:29,129,12,0,38.84263974,-81.68148753
Wisconsin,US,2020-04-29 02:32:29,12,1,0,44.31864893,-90.80566792
Virginia,US,2020-04-29 02:32:29,155,12,0,37.31156958,-76.76950618
Georgia,US,2020-04-29 02:32:29,21,0,0,33.31535543,-83.68844964
Illinois,US,2020-04-29 02:32:29,44,3,0,39.01054275,-88.15437049
Indiana,US,2020-04-29 02:32:29,40,1,0,41.02078733,-87.11553319
Iowa,US,2020-04-29 02:32:29,109,0,0,41.68576082,-93.05567785
Mississippi,US,2020-04-29 02:32:29,33,1,0,32.01922104,-89.11786866
Missouri,US,2020-04-29 02:32:29,24,0,0,37.20351921,-94.34050458
South Carolina,US,2020-04-29 02:32:29,19,1,0,32.43171982,-81.02487495
Texas,US,2020-04-29 02:32:29,21,2,0,30.74685667,-94.02667579
Indiana,US,2020-04-29 02:32:29,12,0,0,40.43781032,-85.00576229
Georgia,US,2020-04-29 02:32:29,14,1,0,31.80405727,-82.6372487
Alabama,US,2020-04-29 02:32:29,861,41,0,33.55554728,-86.895063
Arkansas,US,2020-04-29 02:32:29,162,13,0,34.26767081,-91.92619839
Colorado,US,2020-04-29 02:32:29,1298,68,0,39.58635604,-105.2517692
Florida,US,2020-04-29 02:32:29,28,2,0,30.43669112,-83.89442308
Georgia,US,2020-04-29 02:32:29,14,1,0,33.05867328,-82.41609057
Idaho,US,2020-04-29 02:32:29,5,0,0,43.82078483,-112.3131749
Illinois,US,2020-04-29 02:32:29,81,9,0,38.29980057,-88.9240025
Indiana,US,2020-04-29 02:32:29,26,0,0,38.78576239,-85.43633383
Iowa,US,2020-04-29 02:32:29,6,0,0,41.03192394,-91.94849466
Kansas,US,2020-04-29 02:32:29,8,0,0,39.2347941,-95.38289232
Kentucky,US,2020-04-29 02:32:29,1224,85,0,38.18664655,-85.65931031
Louisiana,US,2020-04-29 02:32:29,6135,340,0,29.74075478,-90.11115756
Mississippi,US,2020-04-29 02:32:29,16,0,0,31.73397872,-91.03764977
Missouri,US,2020-04-29 02:32:29,267,4,0,38.25926778,-90.53870896
Montana,US,2020-04-29 02:32:29,2,0,0,46.14907081,-112.094396
Nebraska,US,2020-04-29 02:32:29,3,0,0,40.17584531,-97.142601
New York,US,2020-04-29 02:32:29,60,0,0,44.04200959,-75.94653457
Ohio,US,2020-04-29 02:32:29,42,1,0,40.38614126,-80.76259514
Oklahoma,US,2020-04-29 02:32:29,2,0,0,34.11130184,-97.83182974
Oregon,US,2020-04-29 02:32:29,6,0,0,44.62806839,-121.17832
Pennsylvania,US,2020-04-29 02:32:29,4,0,0,41.12913106,-78.9986361
Tennessee,US,2020-04-29 02:32:29,18,0,0,36.04818632,-83.45148924
Texas,US,2020-04-29 02:32:29,288,19,0,29.8832777,-94.16434171
Washington,US,2020-04-29 02:32:29,28,0,0,47.75003077,-123.5609704
West Virginia,US,2020-04-29 02:32:29,77,1,0,39.30776166,-77.86014147
Wisconsin,US,2020-04-29 02:32:29,42,0,0,43.02054068,-88.77529134
Louisiana,US,2020-04-29 02:32:29,61,6,0,30.26896765,-92.81210004
Mississippi,US,2020-04-29 02:32:29,29,1,0,31.56884708,-89.8267099
Georgia,US,2020-04-29 02:32:29,16,1,0,32.79248718,-81.96040187
Indiana,US,2020-04-29 02:32:29,72,2,0,38.99588883,-85.62710784
South Dakota,US,2020-04-29 02:32:29,6,1,0,44.06637798,-98.62965972
Idaho,US,2020-04-29 02:32:29,48,2,0,42.68891267,-114.2655033
Illinois,US,2020-04-29 02:32:29,12,1,0,39.08869046,-90.35393073
Kentucky,US,2020-04-29 02:32:29,37,0,0,37.87119786,-84.58252003
Kansas,US,2020-04-29 02:32:29,4,0,0,39.78470589,-98.21820662
Texas,US,2020-04-29 02:32:29,3,0,0,27.04453923,-98.6968187
Texas,US,2020-04-29 02:32:29,3,0,0,27.73103938,-98.0904705
Illinois,US,2020-04-29 02:32:29,11,0,0,42.36542373,-90.21094405
Arkansas,US,2020-04-29 02:32:29,29,0,0,35.56759135,-93.46036368
Georgia,US,2020-04-29 02:32:29,39,2,0,32.70211082,-82.66166794
Illinois,US,2020-04-29 02:32:29,4,0,0,37.45939802,-88.88165419
Indiana,US,2020-04-29 02:32:29,548,58,0,39.48994426,-86.10149107
Iowa,US,2020-04-29 02:32:29,448,6,0,41.67169354,-91.58754744
Kansas,US,2020-04-29 02:32:29,446,40,0,38.88548175,-94.82250877
Kentucky,US,2020-04-29 02:32:29,3,0,0,37.85106355,-82.8264322
Missouri,US,2020-04-29 02:32:29,54,0,0,38.74719601,-93.80691168
Nebraska,US,2020-04-29 02:32:29,4,0,0,40.39257596,-96.26522753
Tennessee,US,2020-04-29 02:32:29,3,0,0,36.4552395,-81.84886538
Texas,US,2020-04-29 02:32:29,62,3,0,32.37877812,-97.36615819
Wyoming,US,2020-04-29 02:32:29,15,1,0,44.04057166,-106.5845174
North Carolina,US,2020-04-29 02:32:29,145,13,0,35.51745004,-78.36622717
Oklahoma,US,2020-04-29 02:32:29,3,0,0,34.31440473,-96.66011537
Georgia,US,2020-04-29 02:32:29,28,0,0,33.02512137,-83.56019163
Iowa,US,2020-04-29 02:32:29,19,0,0,42.12118609,-91.13139641
Mississippi,US,2020-04-29 02:32:29,132,1,0,31.62257767,-89.168969
North Carolina,US,2020-04-29 02:32:29,12,2,0,35.02254606,-77.35870791
Texas,US,2020-04-29 02:32:29,13,0,0,32.73997145,-99.87861576
Oregon,US,2020-04-29 02:32:29,20,1,0,42.3665549,-123.5561938
Alaska,US,2020-04-29 02:32:29,27,0,0,58.45031811,-134.200436
Wisconsin,US,2020-04-29 02:32:29,13,1,0,43.92456975,-90.11120239
Pennsylvania,US,2020-04-29 02:32:29,81,0,0,40.53358749,-77.3997513
Michigan,US,2020-04-29 02:32:29,327,12,0,42.24542231,-85.53038622
Michigan,US,2020-04-29 02:32:29,17,2,0,44.68512729,-85.09085699
West Virginia,US,2020-04-29 02:32:29,157,4,0,38.33860077,-81.52857054
Minnesota,US,2020-04-29 02:32:29,64,1,0,45.1526059,-95.00586446
Illinois,US,2020-04-29 02:32:29,1308,41,0,41.93842729,-88.42861412
Illinois,US,2020-04-29 02:32:29,313,24,0,41.13746989,-87.86205334
Missouri,US,2020-04-29 02:32:29,511,16,0,39.0997,-94.5786
Texas,US,2020-04-29 02:32:29,3,0,0,28.90705334,-97.85960149
Hawaii,US,2020-04-29 02:32:29,21,0,0,22.03935037,-159.5966786
Texas,US,2020-04-29 02:32:29,75,0,0,32.5991417,-96.28734728
Oklahoma,US,2020-04-29 02:32:29,47,6,0,36.81799745,-97.14421435
Nebraska,US,2020-04-29 02:32:29,4,0,0,40.50663314,-98.94877182
Kansas,US,2020-04-29 02:32:29,14,0,0,38.00017981,-101.321681
Mississippi,US,2020-04-29 02:32:29,50,1,0,32.75462946,-88.64105766
Alaska,US,2020-04-29 02:32:29,19,0,0,60.24429722,-151.5388884
Illinois,US,2020-04-29 02:32:29,235,5,0,41.59081014,-88.42869583
Texas,US,2020-04-29 02:32:29,16,0,0,29.94414155,-98.7113588
Maine,US,2020-04-29 02:32:29,103,6,0,44.40759555,-69.76738544
Wisconsin,US,2020-04-29 02:32:29,348,9,0,42.57639354,-88.04051686
Delaware,US,2020-04-29 02:32:29,728,23,0,39.08646628,-75.56884914
Maryland,US,2020-04-29 02:32:29,73,4,0,39.24976208,-76.04741541
Michigan,US,2020-04-29 02:32:29,1305,34,0,43.03197711,-85.54934642
Rhode Island,US,2020-04-29 02:32:29,574,0,0,41.67106337,-71.57641596
Kentucky,US,2020-04-29 02:32:29,247,20,0,38.93950319,-84.53241199
Iowa,US,2020-04-29 02:32:29,2,0,0,41.33649833,-92.1785067
California,US,2020-04-29 02:32:29,847,5,0,35.34329425,-118.7277796
Texas,US,2020-04-29 02:32:29,5,0,0,30.06040006,-99.34930144
South Carolina,US,2020-04-29 02:32:29,229,10,0,34.33988254,-80.58763164
Alaska,US,2020-04-29 02:32:29,16,0,0,55.57445008,-130.975561
Wisconsin,US,2020-04-29 02:32:29,11,1,0,44.51727459,-87.61468386
Nebraska,US,2020-04-29 02:32:29,9,0,0,41.19774275,-103.7148131
Washington,US,2020-04-29 02:32:29,6001,429,0,47.49137892,-121.8346131
Virginia,US,2020-04-29 02:32:29,30,4,0,38.26818502,-77.15852768
Virginia,US,2020-04-29 02:32:29,5,0,0,37.70965316,-77.09384941
Virginia,US,2020-04-29 02:32:29,2,0,0,37.71044922,-76.88689628
Oklahoma,US,2020-04-29 02:32:29,8,0,0,35.94530008,-97.94193268
California,US,2020-04-29 02:32:29,71,1,0,36.07409056,-119.8159973
South Dakota,US,2020-04-29 02:32:29,0,0,0,44.36956169,-97.4913945
Kansas,US,2020-04-29 02:32:29,1,0,0,37.55848695,-99.2856537
Oklahoma,US,2020-04-29 02:32:29,4,0,0,34.91671958,-98.97720696
Colorado,US,2020-04-29 02:32:29,20,2,0,39.30497777,-102.6022199
Washington,US,2020-04-29 02:32:29,148,2,0,47.63479026,-122.6436061
Washington,US,2020-04-29 02:32:29,15,0,0,47.12521214,-120.679439
Minnesota,US,2020-04-29 02:32:29,1,0,0,48.77754106,-96.78317184
Oregon,US,2020-04-29 02:32:29,37,0,0,42.68762984,-121.6496461
Texas,US,2020-04-29 02:32:29,9,1,0,27.42435506,-97.69894948
Washington,US,2020-04-29 02:32:29,16,3,0,45.87325839,-120.7913598
Kentucky,US,2020-04-29 02:32:29,3,0,0,37.35388197,-82.94981134
Illinois,US,2020-04-29 02:32:29,36,0,0,40.93148779,-90.2133034
Indiana,US,2020-04-29 02:32:29,20,0,0,38.68861576,-87.4194665
Kentucky,US,2020-04-29 02:32:29,6,0,0,36.89225732,-83.85403396
Maine,US,2020-04-29 02:32:29,15,0,0,44.11486325,-69.10529169
Nebraska,US,2020-04-29 02:32:29,2,0,0,42.63758421,-97.89178836
Ohio,US,2020-04-29 02:32:29,15,1,0,40.39830217,-82.42027563
Tennessee,US,2020-04-29 02:32:29,214,5,0,35.99508821,-83.94635435
Texas,US,2020-04-29 02:32:29,1,0,0,33.60519951,-99.7422906
Alaska,US,2020-04-29 02:32:29,1,0,0,57.65529415,-153.7493579
Minnesota,US,2020-04-29 02:32:29,1,0,0,48.24539665,-93.78352843
Idaho,US,2020-04-29 02:32:29,61,0,0,47.67282258,-116.7020872
Indiana,US,2020-04-29 02:32:29,30,1,0,41.24521668,-85.86312322
Iowa,US,2020-04-29 02:32:29,1,0,0,43.20405458,-94.20691791
Wisconsin,US,2020-04-29 02:32:29,27,0,0,43.90632465,-91.11451093
Arizona,US,2020-04-29 02:32:29,7,1,0,33.72854224,-113.9810029
Colorado,US,2020-04-29 02:32:29,59,0,0,37.28632032,-107.8429014
Texas,US,2020-04-29 02:32:29,1,0,0,28.34453111,-99.09908775
Indiana,US,2020-04-29 02:32:29,24,2,0,41.64232188,-85.42674232
Indiana,US,2020-04-29 02:32:29,199,5,0,41.54366008,-86.74072188
Illinois,US,2020-04-29 02:32:29,49,1,0,41.3442613,-88.88633881
Louisiana,US,2020-04-29 02:32:29,21,0,0,31.67884782,-92.15907765
Kansas,US,2020-04-29 02:32:29,21,0,0,37.19113093,-95.29849679
Minnesota,US,2020-04-29 02:32:29,1,0,0,44.9973857,-96.17488219
Pennsylvania,US,2020-04-29 02:32:29,854,71,0,41.43564672,-75.60379201
Arkansas,US,2020-04-29 02:32:29,7,1,0,33.24116713,-93.60677071
Florida,US,2020-04-29 02:32:29,1,0,0,29.98484137,-83.18166636
Louisiana,US,2020-04-29 02:32:29,446,21,0,30.2049055,-92.06959876
Mississippi,US,2020-04-29 02:32:29,88,3,0,34.35687874,-89.48490961
Missouri,US,2020-04-29 02:32:29,35,1,0,39.06986886,-93.78076396
Wisconsin,US,2020-04-29 02:32:29,4,0,0,42.66005229,-90.1317729
Louisiana,US,2020-04-29 02:32:29,635,39,0,29.52470226,-90.40976986
California,US,2020-04-29 02:32:29,6,0,0,39.10124298,-122.7536244
Colorado,US,2020-04-29 02:32:29,17,0,0,39.20278823,-106.3555697
Florida,US,2020-04-29 02:32:29,226,10,0,28.76202069,-81.7125123
Illinois,US,2020-04-29 02:32:29,3192,123,0,42.3224907,-88.00367925
Indiana,US,2020-04-29 02:32:29,1715,77,0,41.41874274,-87.38277575
Michigan,US,2020-04-29 02:32:29,2,0,0,43.99050893,-85.802173
Montana,US,2020-04-29 02:32:29,5,0,0,47.64514965,-114.0898013
Ohio,US,2020-04-29 02:32:29,160,7,0,41.69710807,-81.23676539
South Dakota,US,2020-04-29 02:32:29,4,0,0,44.02193107,-97.12926365
Tennessee,US,2020-04-29 02:32:29,50,0,0,36.3418017,-89.48921915
Alabama,US,2020-04-29 02:32:29,10,0,0,33.77995024,-88.09668032
Georgia,US,2020-04-29 02:32:29,35,2,0,33.07841647,-84.14263877
Mississippi,US,2020-04-29 02:32:29,94,2,0,31.20572971,-89.5077704
Texas,US,2020-04-29 02:32:29,51,0,0,33.66981763,-95.57404777
Texas,US,2020-04-29 02:32:29,3,0,0,34.06859623,-102.3516289
Vermont,US,2020-04-29 02:32:29,26,2,0,44.60353043,-72.64356694
Texas,US,2020-04-29 02:32:29,3,0,0,31.19531316,-98.24206613
Nebraska,US,2020-04-29 02:32:29,158,1,0,40.78416049,-96.68777155
Pennsylvania,US,2020-04-29 02:32:29,1678,164,0,40.03904563,-76.24770128
South Carolina,US,2020-04-29 02:32:29,90,4,0,34.68270843,-80.70513032
Virginia,US,2020-04-29 02:32:29,1,0,0,37.71889653,-76.46400482
Nevada,US,2020-04-29 02:32:29,7,0,0,39.9332233,-117.0397075
Oregon,US,2020-04-29 02:32:29,50,2,0,43.93727035,-122.847753
Georgia,US,2020-04-29 02:32:29,8,1,0,31.0382857,-83.06472457
Michigan,US,2020-04-29 02:32:29,166,24,0,43.09052506,-83.22153148
Wyoming,US,2020-04-29 02:32:29,134,0,0,41.3070252,-104.6887497
Colorado,US,2020-04-29 02:32:29,334,19,0,40.66671597,-105.4625784
Kentucky,US,2020-04-29 02:32:29,5,0,0,37.54567114,-85.70138352
Colorado,US,2020-04-29 02:32:29,3,0,0,37.3153406,-104.0376458
Idaho,US,2020-04-29 02:32:29,5,0,0,46.81587887,-116.7113698
Oklahoma,US,2020-04-29 02:32:29,5,1,0,34.87844729,-95.25215049
Alabama,US,2020-04-29 02:32:29,30,2,0,34.90171875,-87.65624729
Mississippi,US,2020-04-29 02:32:29,318,19,0,32.40419769,-88.66229662
Tennessee,US,2020-04-29 02:32:29,17,0,0,35.75893438,-89.6301591
Kentucky,US,2020-04-29 02:32:29,14,2,0,37.10975748,-84.11321779
Georgia,US,2020-04-29 02:32:29,54,1,0,32.46325233,-82.92221316
South Carolina,US,2020-04-29 02:32:29,38,1,0,34.48244419,-82.00490796
Texas,US,2020-04-29 02:32:29,5,1,0,29.38508402,-96.93186692
Alabama,US,2020-04-29 02:32:29,12,0,0,34.52041498,-87.31069453
Arkansas,US,2020-04-29 02:32:29,45,1,0,36.04188196,-91.10867198
Illinois,US,2020-04-29 02:32:29,3,0,0,38.71987914,-87.72884035
Indiana,US,2020-04-29 02:32:29,95,11,0,38.84112637,-86.48361629
Kentucky,US,2020-04-29 02:32:29,1,0,0,38.07136018,-82.72882223
Mississippi,US,2020-04-29 02:32:29,38,0,0,31.55147224,-90.10841127
Ohio,US,2020-04-29 02:32:29,24,0,0,38.59743452,-82.53466552
Pennsylvania,US,2020-04-29 02:32:29,63,5,0,40.99206278,-80.33393706
South Dakota,US,2020-04-29 02:32:29,9,0,0,44.35919441,-103.7929428
Tennessee,US,2020-04-29 02:32:29,17,0,0,35.21675201,-87.39787695
Oklahoma,US,2020-04-29 02:32:29,10,0,0,34.89851864,-94.70392124
Minnesota,US,2020-04-29 02:32:29,24,0,0,44.37136597,-93.72844721
New Mexico,US,2020-04-29 02:32:29,10,0,0,32.79215361,-103.4123733
Mississippi,US,2020-04-29 02:32:29,179,1,0,32.7536828,-89.52402044
Kansas,US,2020-04-29 02:32:29,187,4,0,39.20183497,-95.03620809
Pennsylvania,US,2020-04-29 02:32:29,635,8,0,40.36680311,-76.45651841
Alabama,US,2020-04-29 02:32:29,377,25,0,32.60154883,-85.35132246
Arkansas,US,2020-04-29 02:32:29,3,1,0,34.78498904,-90.78383866
Florida,US,2020-04-29 02:32:29,990,40,0,26.58410348,-81.88399313
Georgia,US,2020-04-29 02:32:29,313,19,0,31.7793306,-84.14324253
Illinois,US,2020-04-29 02:32:29,22,0,0,41.74583951,-89.29977132
Iowa,US,2020-04-29 02:32:29,7,0,0,40.64181461,-91.48183025
Mississippi,US,2020-04-29 02:32:29,71,4,0,34.2918775,-88.68149954
North Carolina,US,2020-04-29 02:32:29,127,0,0,35.47623147,-79.17569362
South Carolina,US,2020-04-29 02:32:29,58,7,0,34.16393091,-80.25690731
Texas,US,2020-04-29 02:32:29,2,0,0,30.31120597,-96.97045773
Virginia,US,2020-04-29 02:32:29,9,0,0,36.70586667,-83.12606515
Michigan,US,2020-04-29 02:32:29,9,0,0,44.94430054,-85.80150326
Mississippi,US,2020-04-29 02:32:29,141,15,0,33.55545125,-90.29900733
Pennsylvania,US,2020-04-29 02:32:29,2685,64,0,40.6154815,-75.59435245
Idaho,US,2020-04-29 02:32:29,1,0,0,44.9438088,-113.9309747
Michigan,US,2020-04-29 02:32:29,88,1,0,41.89475156,-84.06603727
North Carolina,US,2020-04-29 02:32:29,56,4,0,35.2403259,-77.64245615
Florida,US,2020-04-29 02:32:29,213,3,0,30.45955727,-84.27491114
Texas,US,2020-04-29 02:32:29,5,0,0,31.29872538,-95.9936328
Kentucky,US,2020-04-29 02:32:29,2,0,0,37.09246661,-83.37999606
Kentucky,US,2020-04-29 02:32:29,2,0,0,37.12306748,-82.85346474
Florida,US,2020-04-29 02:32:29,18,0,0,29.31829741,-82.74007147
Idaho,US,2020-04-29 02:32:29,0,0,0,46.23315327,-116.434146
Kentucky,US,2020-04-29 02:32:29,3,0,0,38.53184419,-83.37735618
Missouri,US,2020-04-29 02:32:29,6,1,0,40.09673161,-91.72070156
New York,US,2020-04-29 02:32:29,9,0,0,43.7844157,-75.44903992
Tennessee,US,2020-04-29 02:32:29,2,0,0,35.52853208,-87.49022694
Washington,US,2020-04-29 02:32:29,29,3,0,46.57756476,-122.3925769
West Virginia,US,2020-04-29 02:32:29,4,0,0,38.9947249,-80.49988181
Montana,US,2020-04-29 02:32:29,16,0,0,47.12610041,-112.394698
South Carolina,US,2020-04-29 02:32:29,347,12,0,33.89665987,-81.27146426
Virginia,US,2020-04-29 02:32:29,3,0,0,37.78258621,-79.44262866
Florida,US,2020-04-29 02:32:29,2,0,0,30.23766008,-84.8829258
Georgia,US,2020-04-29 02:32:29,37,0,0,31.82588896,-81.49251135
Montana,US,2020-04-29 02:32:29,1,0,0,48.56084317,-111.024307
Texas,US,2020-04-29 02:32:29,39,0,0,30.15152688,-94.81205615
Ohio,US,2020-04-29 02:32:29,114,5,0,40.09136236,-82.48185785
Alabama,US,2020-04-29 02:32:29,44,0,0,34.81185586,-86.98310072
Texas,US,2020-04-29 02:32:29,13,1,0,31.5454767,-96.58095444
Arkansas,US,2020-04-29 02:32:29,755,0,0,33.95317155,-91.74002806
Colorado,US,2020-04-29 02:32:29,3,0,0,38.98749519,-103.5136649
Georgia,US,2020-04-29 02:32:29,11,0,0,33.79201475,-82.45024131
Idaho,US,2020-04-29 02:32:29,24,0,0,43.0012336,-114.1358773
Kentucky,US,2020-04-29 02:32:29,5,1,0,37.45475628,-84.6565327
Louisiana,US,2020-04-29 02:32:29,80,5,0,32.6003154,-92.6659741
Maine,US,2020-04-29 02:32:29,12,0,0,44.05996956,-69.54227124
Minnesota,US,2020-04-29 02:32:29,2,0,0,44.41311883,-96.26688165
Mississippi,US,2020-04-29 02:32:29,136,9,0,31.53288662,-90.45391915
Missouri,US,2020-04-29 02:32:29,70,1,0,39.05345619,-90.95588181
Montana,US,2020-04-29 02:32:29,7,1,0,48.54265777,-115.4046155
Nebraska,US,2020-04-29 02:32:29,20,1,0,41.04658298,-100.7475374
Nevada,US,2020-04-29 02:32:29,0,0,0,37.64268459,-114.8790388
New Mexico,US,2020-04-29 02:32:29,2,0,0,33.74526079,-105.4586166
North Carolina,US,2020-04-29 02:32:29,25,0,0,35.48508185,-81.21740317
Oklahoma,US,2020-04-29 02:32:29,11,0,0,35.70270942,-96.8812462
Oregon,US,2020-04-29 02:32:29,5,0,0,44.64252874,-123.869912
South Dakota,US,2020-04-29 02:32:29,133,0,0,43.27841182,-96.7203905
Tennessee,US,2020-04-29 02:32:29,12,0,0,35.13738622,-86.58910106
Washington,US,2020-04-29 02:32:29,2,0,0,47.57705241,-118.4194388
